,Unnamed: 0,ID,Nom/Description,Type,ville,localisation,latitude,longitude,capacité,lits,chambres,sale de bain
400,400,12816341,EIFFEL AT LAST!,entire_home,Paris,Tour Eiffel - Champ de Mars,48.862046902799996,2.2934777198,3,2,1,1.5
401,401,12843238,Charmant petit loft Paris 11°,entire_home,Paris,République,48.8688326377,2.3751010991999997,2,1,1,1.0
402,402,12960358,"Beautiful independant appartment, mews house style",entire_home,Paris,Saint Germain des Prés - Odéon,48.857318753,2.3291221374,3,2,2,1.5
403,403,12961597,Bel appartement ensoleillé 3 chambres 95m2,entire_home,Paris,11e arrondissement,48.8512985741,2.3859711899000002,5,3,3,2.0
404,404,12976143,Classic Parisian Style 3BR *Marais *7 Guests,entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.8562552569,2.3536777515000002,7,4,3,2.0
405,405,13074083,"Joker, 1Ch/1SdB, 2 personnes",entire_home,Paris,3e arrondissement,48.8646096086,2.3571681611,2,1,1,1.0
406,406,13111723,Cosy Studio in Neuilly !!!,entire_home,Neuilly-sur-Seine,16e arrondissement,48.8815160565,2.2712104235,2,1,0,1.0
407,407,13093102,"Petit Veneur, 1Ch/1Sdb, 4 personnes.",entire_home,Paris,Le Marais,48.8601113561,2.366514322,4,2,1,1.0
408,408,13125866,Appartement haut marais,entire_home,Paris,République,48.8645331449,2.3653261381,3,2,1,1.0
409,409,13134593,Lovely room in a flat at the heart of Paris:),private_room,Paris,République,48.867504119399996,2.3729327224000003,2,1,1,1.0
410,410,13168981,PARIS / Saint Germain des Près / 5 Persons,entire_home,Paris,Saint Germain des Prés - Odéon,48.849857,2.337238,5,3,1,2.0
411,411,13233607,DANS PARC MONCEAU TERRASSE 130 M2 + 2 PIECES.,entire_home,Paris,Monceau,48.878649338,2.3121544424000002,3,2,2,1.0
412,412,13267787,Renovated 2-room appartment (45m2),entire_home,Paris,Opéra - Grands Boulevards,48.8696491829,2.3517509306,4,2,1,1.0
413,413,13274675,Appartement Luxe - Paris Centre,entire_home,Paris,Invalides - Ecole Militaire,48.8588172839,2.3238835646,6,3,3,2.0
414,414,13420365,Hôtel Elysées Paris,private_room,Paris,,48.8750932755,2.296740925,4,4,2,1.0
415,415,13489341,3 bedroom apartment near Opera P1063,entire_home,Paris,Opéra - Grands Boulevards,48.8716215959,2.3484862123,6,4,3,1.5
416,416,13491097,Charming 90m2 Apt  Republique Belleville Oberkampf,entire_home,Paris,République,48.8695431593,2.3749778282,7,4,2,1.5
417,417,13627688,Cool flat in lively neighbourhood :),entire_home,Paris,10e arrondissement,48.8730853204,2.3738158299000003,2,1,1,1.0
418,418,13618029,Paris - Havre de paix à deux pas du Marais,entire_home,Paris,Bastille,48.85821581810001,2.3681940763,3,2,1,1.0
419,419,13797199,Lovely flat in between Eiffel Tower and Invalids,entire_home,Paris,Tour Eiffel - Champ de Mars,48.861008,2.305133,3,2,0,1.0
420,420,13871219,"Gallery, Studio/1SdB, 4 personnes",entire_home,Paris,Le Marais,48.855193298900005,2.3638291749,4,2,0,1.0
421,421,13904782,Beautiful 25 m2 studio close to Champs Elysées,entire_home,Paris,Champs-Elysées,48.872104936499994,2.3102065834,4,2,0,1.0
422,422,13906730,Fantastic Parisian apartment,entire_home,Paris,Saint-Michel,48.850559994499996,2.3432599892,6,2,2,1.0
423,423,13912256,Paris champs élysée9,entire_home,Paris,Champs-Elysées,48.8745737854,2.2953787251,2,1,1,1.0
424,424,13949615,"5ème ciel, Studio/SdB, 2 personnes",entire_home,Paris,Le Marais,48.8613457162,2.3624222363,2,1,0,1.0
425,425,14178982,Appartement Champs-Elysées 90m2,entire_home,Paris,Madeleine - Vendôme,48.8713442501,2.3166607166,3,2,2,2.0
426,426,14196180,"Charming studio ""Kenzo"" Marais",entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.853064625100004,2.3652874033,2,1,1,1.0
427,427,14207437,Hôtel Elysées 8*** - Chambre Exécutive,private_room,Paris,Saint-Lazare,48.8740685333,2.3177653582,3,2,1,1.0
428,428,14208656,Appartement proche Canal Saint Martin,entire_home,Paris,République,48.871972030200006,2.3720842587999997,2,1,1,1.0
429,429,14287488,"Modern spacious central 2BR in Rue St Maur, 11eme",entire_home,Paris,République,48.8685727622,2.3742652107,6,3,2,1.0
430,430,14298796,2 pièces refait à neuf proche Bastille pour 3 p,entire_home,Paris,Bastille,48.8567924113,2.3748137352,3,1,1,1.0
431,431,14325227,Chambre double dans un grand appartement,private_room,Paris,République,48.871013186899994,2.355822613,2,2,1,1.0
432,432,14330975,Beau 3 pièces calme et lumineux près de Jourdain,entire_home,Paris,Buttes-Chaumont - Belleville,48.8720635575,2.3949816146000003,4,2,1,1.0
433,433,14351504,"Room(s) for 2, 65m2 flat, canal St martin.",private_room,Paris,Canal Saint-Martin,48.8771481917,2.3700023096000002,2,1,1,1.0
434,434,14412992,Opéra Septembre !,entire_home,Paris,2e arrondissement,48.87072315899999,2.3348337973,6,3,2,1.5
435,435,14433920,S03152 - Studio rue du temple,entire_home,Paris,3e arrondissement,48.865297175100004,2.3622451039,4,2,0,1.0
436,436,28557525,Champs Elysée Christmas House,entire_home,Paris,Champs-Elysées,48.877580789899994,2.2975527899,6,3,3,2.0
437,437,14486177,Paris 17e avec terrasse et vue sur Paris.,entire_home,Paris,Ternes,48.880881312700005,2.2844772155,2,1,1,1.0
438,438,14498129,LOFT MODERNE ET CHALEUREUX PROCHE CANAL ST MARTIN,entire_home,Paris,République,48.8699918373,2.3559861022,2,1,1,1.0
439,439,14584402,"Modern Art, 1Ch/1Sdb, 4 personnes",entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8607320896,2.3515185969,4,2,1,1.0
440,440,14602664,JOLI APPARTEMENT À PARIS - BASTILLE,entire_home,Paris,Bastille,48.852478526000006,2.3700396564,3,2,0,1.0
441,441,14702080,Chambre agréable et lumineuse à Paris,private_room,Paris,Nation,48.8459390255,2.4088732269,2,1,1,1.0
442,442,14705624,Huge 140m² terrace for EVENTS on Parc MONCEAU,entire_home,Paris,,48.8774415309,2.3101289996000003,16,2,2,1.0
443,443,14730797,Maison de ville au coeur de Paris,entire_home,Paris,République,48.867351211800006,2.3705636421,2,1,1,1.0
444,444,14752004,Cosy studette Paris - Le Marais.,entire_home,Paris,Le Marais,48.8560042247,2.3591410949,1,1,0,1.0
445,445,14752077,Apt familial - Cosy & Design - St Georges,entire_home,Paris,Pigalle - Saint-Georges,48.8822478622,2.3337056259,6,4,3,2.5
446,446,14769786,Charmant 2P. Canal St-Martin,entire_home,Paris,Canal Saint-Martin,48.8799184833,2.3642619193,4,2,1,1.0
447,447,14788864,Charming 1bdr flat in private alley,entire_home,Paris,Bastille,48.8573067476,2.3733957773,4,1,1,1.0
448,448,14819713,Chambre ensoleillée sur jardin / quartier typique,private_room,Paris,Buttes-Chaumont - Belleville,48.87062761479999,2.3899982391,1,1,1,1.0
449,449,14865203,"Ayers Rock, 1Ch/1Sdb, 4 personnes",entire_home,Paris,3e arrondissement,48.8668475482,2.3588982933000002,4,2,1,1.0
450,450,14884836,Peaceful and Family Appartment - downtown Paris,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8787871996,2.3457239825,5,3,2,1.0
451,451,14922653,COSY AND QUIET ONE BEDROOM FLAT IDEALLY LOCATED,entire_home,Paris,Commerce - Dupleix,48.845156941400006,2.2939671749,4,3,1,1.0
452,452,14929010,Quartier Latin 1 bedroom apartment G05477,entire_home,Paris,Saint-Michel,48.852245224200004,2.3452345058,4,2,1,1.0
453,453,14992207,chambre spacieuse dans grand loft,private_room,Paris,République,48.861700328000005,2.3707034705,2,1,1,1.0
454,454,14941473,Luxury loft - Champs Elysées,entire_home,Paris,Champs-Elysées,48.869856720200005,2.2961323524,4,3,2,1.0
455,455,14949290,"Sunny, peaceful loft next to the Canal St-Martin",entire_home,Paris,République,48.869698970900004,2.3658644344999997,4,2,2,1.0
456,456,14956561,Lovely & Charming Parisian Flat in Montorgueil !,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.864796000000005,2.347249,5,1,1,1.0
457,457,15012661,"Fashion Designer Appartment, heart of Le Marais.",entire_home,Paris,Le Marais,48.8592827528,2.356827464,4,2,1,1.0
458,458,15162820,Studio Design entre Auteuil et Passy,entire_home,Paris,Auteuil,48.853925028199995,2.2711305482,2,1,0,0.5
459,459,15225871,Bel appartement bohème avec cour privée dans Paris,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8801931083,2.3516608068,2,1,1,1.0
460,460,15256134,Duplex - 10 min walk Eiffel Tower / Long stay okay,entire_home,Paris,Invalides - Ecole Militaire,48.8596601696,2.3121743822,2,3,1,1.0
461,461,15268282,Family duplex in the heart of Marais,entire_home,Paris,Le Marais,48.8585712836,2.3581704336000002,5,4,3,1.0
462,462,15272520,Saint Honore Vendome,entire_home,Paris,Louvre - Tuileries,48.865242628800004,2.3281986521,3,2,1,1.0
463,463,15392759,Design and Modern Flat in Oberkampf,entire_home,Paris,11e arrondissement,48.8655739088,2.3800459004,4,2,1,1.0
464,464,15447351,"Bel appartement parisien , près de la Tour Eiffel",entire_home,Paris,Tour Eiffel - Champ de Mars,48.8494322716,2.2998423065,5,3,3,1.0
465,465,15495194,Charming nest under roof Paris Aligre/Bastille,entire_home,Paris,Bastille,48.850842,2.3792470000000003,2,1,0,1.0
466,466,15504591,"Chambre dans colocation, quartier Gambetta",private_room,Paris,Père Lachaise - Ménilmontant,48.869811498000004,2.3947378641,2,1,1,1.0
467,467,15548864,BRAND NEW 2BR APARTMENT HEART MARAIS MODERN DESIGN,entire_home,Paris,Le Marais,48.8558780727,2.3597746215,5,3,2,1.0
468,468,15574312,Magnifique atelier d'artiste au centre de Paris,entire_home,Paris,Palais Royal,48.8660290363,2.3360446145,4,3,2,1.0
469,469,15603494,2 pièces atypique 50 m2,entire_home,Paris,Père Lachaise - Ménilmontant,48.866951508999996,2.3998898498,3,1,1,1.0
470,470,15631578,Charmant appartement dans le 11ieme,entire_home,Paris,11e arrondissement,48.8611358478,2.3848724865,2,1,1,1.0
471,471,15644901,ONLY FOR EVENTS Appartement proche Louvre,entire_home,Paris,Palais Royal,48.862207300200005,2.3402486732,16,3,3,2.0
472,472,15645282,Spacious room & amazing view !,private_room,Paris,République,48.870669628,2.3735484356,1,1,1,1.5
473,473,15655780,★ The Perfect Parisian Architect Studio,entire_home,Paris,République,48.869111394399994,2.3795030226,2,1,0,1.0
474,474,15701977,"Luxury apartment in paris. THE LOUVRE, VENDÔME.",entire_home,Paris,Madeleine - Vendôme,48.8682525543,2.3320110818,6,2,2,1.0
475,475,15826210,Les Showrooms du Marais - Commines (85 m2),entire_home,Paris,3e arrondissement,48.862552907399994,2.3657732048,15,1,1,0.0
476,476,15853260,Appartement design Paris Nation / Bastille,entire_home,Paris,,48.844372,2.3903119999999998,8,4,2,2.0
477,477,15902750,Eiffel View Loft + 2 FREE RIVER CRUISE TICKETS,entire_home,Paris,Invalides - Ecole Militaire,48.8511167988,2.3230050397,3,2,0,1.0
478,478,15954352,Central charming flat in the heart of Paris,entire_home,Paris,Opéra - Grands Boulevards,48.8732465812,2.3519247616,4,2,0,1.0
479,479,15963836,Hôtel de Castiglione 4* -  Chambre Prestige,private_room,Paris,Madeleine - Vendôme,48.869175,2.3205810000000002,2,1,1,1.0
480,480,15982715,"Appartement cosy, plein coeur de Paris, Place Répu",entire_home,Paris,République,48.869695201800006,2.3602068753,2,1,1,1.0
481,481,15983788,Studio confortable et son Lit Futon,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8749361527,2.3471788456000002,2,1,1,1.0
482,482,16021853,STUDIO AU COEUR DE PARIS PROXIMITE MARAIS,entire_home,Paris,11e arrondissement,48.8636009876,2.3785545474000003,2,1,0,1.0
483,483,28581819,Magnifique studio moderne et lumineux à Dupleix,entire_home,Paris,Commerce - Dupleix,48.8497128791,2.2945676604,1,1,0,1.0
484,484,16049460,Chic & Trendy Loft in Le Marais!,entire_home,Paris,Le Marais,48.861816,2.36095,2,1,1,1.0
485,485,16053210,Lovely Appartment near Opera,entire_home,Paris,Pigalle - Saint-Georges,48.8753671759,2.3395103731,4,2,2,1.0
486,486,16112784,Appartement 32m carré,entire_home,Paris,10e arrondissement,48.8732026749,2.3718904245,2,1,1,1.0
487,487,16128371,"The heart of Le Marais! Bright&Calm 1BD flat, 41m2",entire_home,Paris,Le Marais,48.8644411025,2.3561831762,4,2,1,1.0
488,488,16241256,High standing place near Marais,entire_home,Paris,4e arrondissement,48.849282306300005,2.3636061325,3,2,2,2.0
489,489,16297346,SoChic Suite 2 chambres Monceau Villiers,entire_home,Paris,Monceau,48.8802885658,2.3133221202,6,4,2,1.0
490,490,16309255,One bedroom apartment Miromesnil area Paris 8,entire_home,Paris,Madeleine - Vendôme,48.873078579799994,2.316459241,4,2,1,1.5
491,491,16334459,Charming & Cosy Parisian Flat in Montorgueil !!!,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.866710999999995,2.3456770000000002,4,2,1,1.0
492,492,16370598,Grand loft rénové moderne et design - Plein centre,entire_home,Paris,Opéra - Grands Boulevards,48.87038074,2.3527945324,4,2,1,1.0
493,493,16379809,Studio Confortable - Proche Tour Eiffel,entire_home,Paris,,48.846313025,2.2954347875,2,1,0,1.0
494,494,16401270,Cosy Bedroom in Saint Germain des Prés,private_room,Paris,Saint Germain des Prés - Odéon,48.8539611168,2.3312387392,2,1,1,1.0
495,495,16445821,★ Studio lumineux canal saint Martin république,entire_home,Paris,République,48.8690182459,2.3725786093,3,2,1,1.0
496,496,16463871,"Echec & Mat, 2Ch/1Sdb, 6 personnes",entire_home,Paris,Le Marais,48.859817919899996,2.3545676549000003,6,3,2,1.0
497,497,16484456,Chambre 1 ou 2 personnes sur Patio,private_room,Paris,Champs-Elysées,48.875537424799994,2.2964949271,2,1,1,1.0
498,498,16600568,Studio dans le coeur de Paris,entire_home,Paris,Le Marais,48.86269009229999,2.3548338789,2,1,1,1.0
499,499,16611790,"Marie, 1Ch/1Sdb, 2 personnes",entire_home,Paris,11e arrondissement,48.850275607700006,2.3888419249,2,1,1,1.0
500,500,16613173,Eiffel Tower - Champs Elysees -  Lovely apartment,entire_home,Paris,Passy,48.8624788919,2.2811573774,3,1,1,1.0
501,501,16644286,Magnifique 2 pièces avec vue sur le Sacré-Coeur,entire_home,Paris,Pigalle - Saint-Georges,48.8800540513,2.3443898613,2,1,1,1.0
502,502,16682383,Studette on Eiffel Tower grounds,entire_home,Paris,Tour Eiffel - Champ de Mars,48.851904123900006,2.2992369722,2,1,1,1.0
503,503,16685084,Apt close to Eiffel Tower and fabulous shopping,entire_home,Paris,Commerce - Dupleix,48.84770590390001,2.2980141244,2,1,1,1.0
504,504,16744299,"Apart Marais en rooftop, piscine privée, terrasse",private_room,Paris,3e arrondissement,48.864813407700005,2.3653410657,4,1,2,2.0
505,505,16852946,Le Marais - SPACIEUX 3CH/2SB - 130M2,entire_home,Paris,3e arrondissement,48.866974,2.3623,7,4,3,2.0
506,506,16880432,Appartement cosy et chaleureux avec chat câlin,entire_home,Paris,Buttes-Chaumont - Belleville,48.8712538225,2.3979268818,2,1,1,1.0
507,507,16888539,"Joli appartement, très lumineux. Buttes Chaumont",entire_home,Paris,Buttes-Chaumont - Belleville,48.8744676153,2.3790838536,2,1,1,1.0
508,508,16890826,Spacious loft in heart of historical Paris,entire_home,Paris,Saint-Michel,48.851047161400004,2.346485127,6,3,3,1.0
509,509,16923142,"Canopée 4 Star "" Spoil Yourself """,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.861128970699994,2.3461992944,2,1,1,1.0
510,510,17006209,Chambre double Paris centre/ Canal st Martin,private_room,Paris,République,48.8696870361,2.3696365795,2,1,1,1.0
511,511,17010159,charmant studio Bastille-République,entire_home,Paris,République,48.8627617012,2.3683771921,3,1,1,1.0
512,512,17035262,F2 cosy et cocon,entire_home,Paris,11e arrondissement,48.86300121359999,2.3863508991,2,1,1,1.0
513,513,17138818,The perfect Parisian apartment,entire_home,Paris,Passy,48.8681559905,2.2755200252,1,1,0,1.0
514,514,17151408,OPERA BASTILLE - Superbe appartement 4-6 personnes,entire_home,Paris,Bastille,48.8534772426,2.3723235059,6,4,2,1.0
515,515,17180482,13 - Luxury Flat Eiffel Design 2,entire_home,Paris,2e arrondissement,48.8680289938,2.3511938065,9,6,2,1.5
516,516,17190320,Small Room Near Eiffel Tower,entire_home,Paris,Passy,48.86821337439999,2.2844033396000003,1,1,1,0.5
517,517,17222435,"Espace, confort, lumière, calme près Bastille",entire_home,Paris,11e arrondissement,48.85988885770001,2.3817562026,4,3,2,2.5
518,518,17278354,LIGHT Snug Apt Center Paris France WIFI,entire_home,Paris,,48.8749318643,2.3603510306,2,1,1,1.0
519,519,17278894,KIND Cosy Apt Center Paris France WIFI,entire_home,Paris,,48.875189594700004,2.3610845354,2,1,1,1.0
520,520,17279237,SUN Comfortable Apt Center Paris France WIFI,entire_home,Paris,,48.875354294,2.3615761831,2,1,1,1.0
521,521,17287264,Un appartement 50 m2 dans le centre de Paris.,entire_home,Paris,2e arrondissement,48.868311130100004,2.3480533682,4,2,1,1.0
522,522,17299589,Chambre de bonne / Maid's room Paris Bastille,entire_home,Paris,Le Marais,48.8570680209,2.3669466817,2,1,1,1.0
523,523,17313350,☆☆☆ Family flat @ Chic Paris 16,entire_home,Paris,Passy,48.8688278657,2.2807012392,5,4,2,1.0
524,524,17323590,ID 130 Saint Germain des Près (Saints Pères),entire_home,Paris,Saint Germain des Prés - Odéon,48.8569315804,2.3324936701,4,2,1,1.0
525,525,17325246,Luxury apt at Trocadéro->Special Price!,entire_home,Paris,Passy,48.862240551599996,2.2841655433000003,4,2,1,1.0
526,526,17394111,"Castor, 1Ch/1Sdb, 3 personnes",entire_home,Paris,Le Marais,48.8593672945,2.3534473341999997,3,2,1,1.0
527,527,17414272,Confort familial près du canal Saint Martin,entire_home,Paris,Canal Saint-Martin,48.8778470253,2.3632573221,8,4,3,2.0
528,528,17432320,Large and Stylish 3 Bedroom Apartment in the 9th,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8750225104,2.3442654647,6,3,3,2.0
529,529,17455853,Charmant 3 pièces dans le 11ème,entire_home,Paris,Bastille,48.85893795609999,2.3745952402,4,3,2,2.0
530,530,17466943,BEL APPT 51M2 - À DEUX PAS DU JARDIN DU LUXEMBOURG,entire_home,Paris,Saint Germain des Prés - Odéon,48.8474231696,2.3396845599000002,4,2,1,1.0
531,531,17477668,Charming flat in typical Jourdain neighborood,entire_home,Paris,Buttes-Chaumont - Belleville,48.874128267299994,2.3912742127,2,1,1,1.0
532,532,17522117,"Chambre d'hotes, BnB room Chatelet Tour St Jacques",private_room,Paris,Notre Dame - Ile de La Cité,48.8576389006,2.3472032002,2,1,1,1.0
533,533,17553179,Petit bateau...,entire_home,Paris,,48.8792909463,2.3889865529,1,1,0,1.0
534,534,17588647,Christmas in Paris !,entire_home,Paris,Vaugirard,48.846928141999996,2.3042600856,4,2,2,1.0
535,535,17600058,Joli deux pièces,entire_home,Paris,Buttes-Chaumont - Belleville,48.882182322700004,2.3878971349,2,1,0,1.0
536,536,17633726,"Castor, studio, 3 personnes",entire_home,Paris,Le Marais,48.8595116452,2.3530456833,3,2,0,1.0
537,537,17653251,Paris 11ème entre Bastille et Nation,entire_home,Paris,11e arrondissement,48.8494121244,2.3887145788,2,1,0,1.0
538,538,17832115,Vaste chambre à côté du musée du Louvre,shared_room,Paris,Châtelet - Les Halles - Beaubourg,48.8609436285,2.3411400125,2,1,1,1.0
539,539,17742713,SPACE! to breath & relax! Unique Loft by the Canal,entire_home,Paris,République,48.8699500316,2.3704604334,4,3,1,1.0
540,540,17757345,En plein cœur de Belleville,private_room,Paris,République,48.870315482399995,2.3743316347,2,1,1,1.0
541,541,17861418,Paris Marais 2,entire_home,Paris,3e arrondissement,48.864368,2.365046,5,2,1,1.0
542,542,17938025,"Appartement 200 m2, Notre Dame 2 mn à pieds,5ch",entire_home,Paris,Saint-Michel,48.8507320167,2.3488381292,15,7,5,3.0
543,543,17941609,Un nid calme et lumineux,entire_home,Paris,Buttes-Chaumont - Belleville,48.877096971499995,2.3732478926,2,1,0,1.0
544,544,17950288,Exceptional 2 bed 2 bath 2 floors 2 Terrasses,private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8614187165,2.3430128361,6,2,2,2.0
545,545,17963336,Cozy Studio in Hip Area Canal St Martin,entire_home,Paris,République,48.8653684952,2.3723145713,2,2,0,1.0
546,546,17973038,Bright apartment with view to Eiffel Tower,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8666570276,2.2911263222,4,0,1,1.0
547,547,18028285,"Cosy 9th, Calm & Luminous - 2 Bedrooms (55m²)",entire_home,Paris,Pigalle - Saint-Georges,48.8800692337,2.3459536091,3,2,2,1.0
548,548,18064959,APPARTEMENT MODERNE ET LUMINEUX - QUARTIER MARAIS,entire_home,Paris,Le Marais,48.8599090797,2.3639668283,4,2,2,1.0
549,549,18136186,Sympathique studio à louer dans le 11ème arr.,entire_home,Paris,11e arrondissement,48.8646199599,2.3801078800999997,2,1,0,1.0
550,550,18133601,SALE! Deluxe Penthouse w/Balcony Heart of Paris,entire_home,Paris,Notre Dame - Ile de La Cité,48.856701,2.341889,2,1,1,1.5
551,551,18185372,Appartement Bellefond Paris 9,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8783508919,2.3475021741,4,2,2,1.0
552,552,18209114,Beautiful Duplex in the most luxurious area.,entire_home,Paris,Madeleine - Vendôme,48.8682306325,2.3295335216999997,3,2,1,1.0
553,553,18209211,Contemporary apartment-St Germain 6th +Event,entire_home,Paris,Saint Germain des Prés - Odéon,48.857774133999996,2.3357148349,5,2,2,1.0
554,554,18423732,Typical charming apartment (Madeleine),entire_home,Paris,Opéra - Grands Boulevards,48.871967985,2.3269405377,6,4,3,3.0
555,555,18431311,ID 114 Champs Élysées Georges V cosy apartment,entire_home,Paris,Champs-Elysées,48.870890333199995,2.2996581418,4,2,0,1.0
556,556,18484044,★ Charmant studio de 38m2 - 16ème,entire_home,Paris,Auteuil,48.8515688975,2.2689924949,3,2,0,1.0
557,557,18485360,"Appartement deux pièces Belleville, Paris",entire_home,Paris,Buttes-Chaumont - Belleville,48.8721211079,2.3790023596000003,2,1,1,1.0
558,558,18633461,Chic & Cosy Nord  Marais !,entire_home,Paris,République,48.861713,2.3708810000000002,2,1,0,1.0
559,559,18691947,Shared Room 3,shared_room,Paris,11e arrondissement,48.866076016499996,2.3823077109,1,16,1,1.0
560,560,18644634,41 - Atelier Star Wars,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.866013,2.3508400000000003,13,7,3,1.5
561,561,18652981,"95m2, Marais, calme, espace, confort, tout équipé",entire_home,Paris,3e arrondissement,48.862352889700006,2.365030693,6,4,3,1.0
562,562,18679416,Charming parisian bedroom,private_room,Paris,Buttes-Chaumont - Belleville,48.874216598900006,2.39370345,2,1,1,1.0
563,563,18687715,Cosy studio in the heart of Marais,entire_home,Paris,,48.8553127034,2.3598397794999997,3,2,1,1.0
564,564,18691419,Shared Room 1,shared_room,Paris,11e arrondissement,48.8671913301,2.3816852899,1,16,1,1.0
565,565,18729378,110m² 4bedrs modern cosy & family with garden view,entire_home,Paris,Nation,48.8459561231,2.3949544863,6,6,4,2.5
566,566,18743165,BEL APPARTEMENT 37m² - SAINT HONORÉ,entire_home,Paris,Palais Royal,48.8652402694,2.3336631303,2,1,1,1.0
567,567,18745056,Appartement Tour Eiffel 240 M² Luxe Haussmannien,entire_home,Paris,Tour Eiffel - Champ de Mars,48.865233228,2.2957299687,6,3,3,2.5
568,568,18762365,APPARTEMENT SPACIEUX & ÉLÉGANT 68M2 - 6E ARR.,entire_home,Paris,,48.8478021807,2.3195905871,6,3,2,2.0
569,569,18779924,Studio 28 m2 Oberkampf,entire_home,Paris,,48.8640730766,2.3733184108,2,1,1,1.0
570,570,18807254,Spacious Large Bright Chic Paris Apartment 350SQM,entire_home,Paris,Passy,48.8717347934,2.286565969,9,4,4,3.5
571,571,18817417,LE MARAIS - Appartement spacieux avec vue,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8591159549,2.3483082358000003,8,5,3,2.5
572,572,18946061,Room for two in a Latin Quarter. Free Breakfast!,private_room,Paris,Saint-Michel,48.8491265809,2.3460766394,2,2,1,1.0
573,573,18824088,SUPERBE APPARTEMENT ESPRIT LOFT TOUR EIFFEL,entire_home,Paris,Tour Eiffel - Champ de Mars,48.850295950500005,2.2943663426,4,2,1,1.0
574,574,18870266,Magnifique Appartement George V,entire_home,Paris,Champs-Elysées,48.8710608043,2.2986256867,4,2,2,2.0
575,575,18885121,Wonderful apartment on the most beautiful quartier,entire_home,Paris,Champs-Elysées,48.8745739684,2.2891972562,5,3,2,1.0
576,576,18889749,"Quiet cozy studio near Belleville, Buttes Chaumont",entire_home,Paris,Buttes-Chaumont - Belleville,48.8765065945,2.3751365175,2,1,1,1.0
577,577,18900954,Bel Appartement Paris 8ème pour 6 personnes,entire_home,Paris,Monceau,48.8777132637,2.3120553181,6,3,3,2.0
578,578,18937483,Appart splendid R.MARTYRS au coeur de Paris 75009,entire_home,Paris,Pigalle - Saint-Georges,48.8778260474,2.3400972254,3,2,2,1.0
579,579,18956979,Lumineux appartement proche de tous musées,entire_home,Paris,Invalides - Ecole Militaire,48.8587664012,2.3160470263999997,5,5,3,1.0
580,580,19079934,2 pièces au coeur de Paris,entire_home,Paris,Opéra - Grands Boulevards,48.872102346400006,2.3540322916,4,2,1,1.0
581,581,18969773,Appartement Hotel de ville - Notre Dame - Rivoli,entire_home,Paris,Notre Dame - Ile de La Cité,48.8571090701,2.3521211803999997,3,1,1,1.0
582,582,18971405,50 m2 Charming Loft Victor Hugo Area,entire_home,Paris,Passy,48.8683461381,2.2830391269,4,2,0,1.0
583,583,19225449,Bright & sunny duplex in the heart of Paris,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8640933338,2.3509606016999998,2,1,1,1.0
584,584,19224034,L'ensoleillé,entire_home,Paris,Buttes-Chaumont - Belleville,48.8763539709,2.3933393015,2,1,0,1.0
585,585,19224902,Invalides Eiffel Tower-Unique View-last minute sp,entire_home,Paris,Tour Eiffel - Champ de Mars,48.855973573,2.3088318148,3,2,2,1.0
586,586,19255212,"Maison d'Architecte avec Jardin,proche Tour Eiffel",entire_home,Paris,Commerce - Dupleix,48.848064307399994,2.2925164372999998,8,4,3,2.0
587,587,19266707,Cozy studio in Higher Marais - Residence Meslay,entire_home,Paris,3e arrondissement,48.8681143518,2.3580697427,2,1,0,1.0
588,588,19282953,Beautiful 1-BDR Saint Germain / rue Babylone,entire_home,Paris,Invalides - Ecole Militaire,48.851227457700006,2.3168789969,2,1,1,1.0
589,589,19403332,"Chambre Studette  16eme, a 2 mn de Trocadero",private_room,Paris,Tour Eiffel - Champ de Mars,48.8645212906,2.2897836836,2,0,1,1.5
590,590,19373778,Amazing apartment in Champs-Elysées,entire_home,Paris,Champs-Elysées,48.869672577299994,2.3105456511,5,3,2,1.5
591,591,19376460,Appartement en rez de Jardin 2 Chambres le MARAIS,entire_home,Paris,Le Marais,48.8586666899,2.3628645078,5,4,2,1.0
592,592,19377935,102198 - Appartement 1 chambre - Sentier,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8677590011,2.3452694653,4,2,1,1.0
593,593,19395544,Chambre d'hôte proche des buttes chaumont Et PLCHS,private_room,Paris,Buttes-Chaumont - Belleville,48.8740554792,2.3945517274,2,1,1,1.0
594,594,19421822,Appartement très propre à Saint-Fargeau,entire_home,Paris,Buttes-Chaumont - Belleville,48.874069810200005,2.3995804413,2,1,0,1.0
